"Time","Predator"
102.4,11.02725995116
102.5,10.9266659721551
102.6,10.8268740348411
102.7,10.7278822040472
102.8,10.6296883490094
102.9,10.532290153881
103,10.4356851277696
103.1,10.3398706143191
103.2,10.2448438008593
103.3,10.1506017271421
103.4,10.057141293683
103.5,9.96445926972634
103.6,9.87255230085066
103.7,9.78141691623067
103.8,9.69104953557167
103.9,9.60144647573093
104,9.51260395704011
104.1,9.42451810934236
104.2,9.33718497775675
104.3,9.25060052818241
104.4,9.16476065255397
104.5,9.07966117385943
104.6,8.99529785093111
104.7,8.91166638301982
104.8,8.82876241416175
104.9,8.74658153734757
105,8.66511929850225
105.1,8.58437120028413
105.2,8.50433270571123
105.3,8.42499924162234
105.4,8.34636620198031
105.5,8.26842895102437
105.6,8.19118282627814
105.7,8.11462314141968
105.8,8.03874518901961
105.9,7.9635442431531
106,7.8890155618911
106.1,7.81515438967629
106.2,7.74195595958855
106.3,7.66941549550483
106.4,7.59752821415812
106.5,7.52628932709961
106.6,7.45569404256847
106.7,7.38573756727316
106.8,7.31641510808801
106.9,7.24772187366883
107,7.1796530759909
107.1,7.11220393181279
107.2,7.04536966406915
107.3,6.97914550319542
107.4,6.91352668838749
107.5,6.84850846879908
107.6,6.78408610467931
107.7,6.72025486845332
107.8,6.65701004574808
107.9,6.59434693636582
108,6.53226085520741
108.1,6.47074713314757
108.2,6.40980111786426
108.3,6.34941817462386
108.4,6.28959368702431
108.5,6.23032305769776
108.6,6.1716017089746
108.7,6.1134250835104
108.8,6.05578864487738
108.9,5.9986878781219
109,5.94211829028935
109.1,5.88607541091795
109.2,5.83055479250261
109.3,5.77555201093021
109.4,5.72106266588752
109.5,5.66708238124285
109.6,5.6136068054026
109.7,5.56063161164371
109.8,5.50815249842313
109.9,5.45616518966517
110,5.40466543502772
110.1,5.35364901014828
110.2,5.30311171687059
110.3,5.25304938345268
110.4,5.20345786475724
110.5,5.15433304242489
110.6,5.1056708250313
110.7,5.05746714822862
110.8,5.00971797487207
110.9,4.96241929513225
111,4.91556712659385
111.1,4.86915751434119
111.2,4.82318653103139
111.3,4.77765027695554
111.4,4.73254488008848
111.5,4.68786649612758
111.6,4.64361130852119
111.7,4.59977552848705
111.8,4.55635539502116
111.9,4.51334717489756
112,4.47074716265939
112.1,4.4285516806017
112.2,4.38675707874623
112.3,4.34535973480871
112.4,4.30435605415888
112.5,4.26374246977363
112.6,4.22351544218362
112.7,4.18367145941354
112.8,4.14420703691648
112.9,4.10511871750261
113,4.06640307126243
113.1,4.02805669548484
113.2,3.99007621457037
113.3,3.95245827993973
113.4,3.91519956993793
113.5,3.87829678973415
113.6,3.84174667121777
113.7,3.8055459728904
113.8,3.76969147975453
113.9,3.73418000319863
114,3.69900838087916
114.1,3.66417347659942
114.2,3.62967218018562
114.3,3.59550140736021
114.4,3.56165809961265
114.5,3.52813922406777
114.6,3.4949417733519
114.7,3.46206276545681
114.8,3.42949924360176
114.9,3.39724827609355
115,3.36530695618497
115.1,3.33367240193149
115.2,3.30234175604655
115.3,3.27131218575532
115.4,3.24058088264733
115.5,3.21014506252767
115.6,3.1800019652673
115.7,3.1501488546522
115.8,3.12058301823164
115.9,3.09130176716561
116,3.06230243607149
116.1,3.03358238287002
116.2,3.00513898863063
116.3,2.97696965741632
116.4,2.94907181612797
116.5,2.92144291434831
116.6,2.89408042418553
116.7,2.86698184011659
116.8,2.84014467883034
116.9,2.81356647907045
117,2.78724480147826
117.1,2.76117722843548
117.2,2.73536136390702
117.3,2.70979483328369
117.4,2.68447528322514
117.5,2.65940038150277
117.6,2.63456781684294
117.7,2.60997529877026
117.8,2.58562055745122
117.9,2.56150134353804
118,2.53761542801283
118.1,2.51396060203213
118.2,2.49053467677178
118.3,2.46733548327225
118.4,2.44436087228433
118.5,2.42160871411535
118.6,2.39907689847585
118.7,2.3767633343268
118.8,2.35466594972726
118.9,2.33278269168273
119,2.311111525994
119.1,2.28965043710661
119.2,2.26839742796092
119.3,2.24735051984286
119.4,2.22650775223531
119.5,2.20586718267014
119.6,2.18542688658097
119.7,2.16518495715657
119.8,2.14513950519509
119.9,2.1252886589589
120,2.10563056403026
120.1,2.08616338316768
120.2,2.0668852961631
120.3,2.04779449969984
120.4,2.02888920721128
120.5,2.01016764874043
120.6,1.99162807080021
120.7,1.9732687362346
120.8,1.95508792408063
120.9,1.93708392943112
121,1.91925506329833
121.1,1.90159965247839
121.2,1.88411603941666
121.3,1.86680258207382
121.4,1.84965765379293
121.5,1.8326796431673
121.6,1.8158669539092
121.7,1.79921800471948
121.8,1.78273122915807
121.9,1.76640507551526
122,1.750238006684
122.1,1.73422850003295
122.2,1.71837504728048
122.3,1.70267615436951
122.4,1.6871303413433
122.5,1.67173614222201
122.6,1.65649210488027
122.7,1.64139679092554
122.8,1.62644877557737
122.9,1.6116466475476
123,1.5969890089214
123.1,1.58247447503915
123.2,1.56810167437929
123.3,1.55386924844202
123.4,1.53977585163381
123.5,1.5258201511529
123.6,1.51200082687563
123.7,1.49831657124357
123.8,1.48476608915167
123.9,1.47134809783716
124,1.45806132676936
124.1,1.44490451754039
124.2,1.43187642375668
124.3,1.41897581093137
124.4,1.40620145637762
124.5,1.39355214910266
124.6,1.38102668970282
124.7,1.36862389025931
124.8,1.35634257423492
124.9,1.3441815763715
125,1.33213974258834
125.1,1.32021592988133
125.2,1.30840900622301
125.3,1.29671785046338
125.4,1.28514135223165
125.5,1.27367841183864
125.6,1.26232794018017
125.7,1.25108885864119
125.8,1.23996009900066
125.9,1.22894060333738
126,1.21802932393648
126.1,1.20722522319681
126.2,1.19652727353906
126.3,1.1859344573147
126.4,1.17544576671572
126.5,1.16506020368511
126.6,1.15477677982815
126.7,1.14459451632447
126.8,1.13451244384087
126.9,1.12452960244492
127,1.11464504151927
127.1,1.1048578196768
127.2,1.09516700467648
127.3,1.08557167333993
127.4,1.0760709114688
127.5,1.06666381376285
127.6,1.05734948373879
127.7,1.04812703364978
127.8,1.03899558440576
127.9,1.02995426549443
128,1.02100221490292
128.1,1.0121385790403
128.2,1.00336251266063
128.3,0.994673178786844
128.4,0.986069748635267
128.5,0.97755140154085
128.6,0.969117324883086
128.7,0.960766714012617
128.8,0.952498772178517
128.9,0.944312710456255
129,0.936207747676332
129.1,0.928183110353583
129.2,0.920238032617144
129.3,0.912371756141078
129.4,0.904583530075659
129.5,0.896872610979304
129.6,0.88923826275115
129.7,0.881679756564284
129.8,0.874196370799595
129.9,0.866787390980274
130,0.85945210970694
130.1,0.852189826593389
130.2,0.844999848202967
130.3,0.837881487985565
130.4,0.830834066215218
130.5,0.823856909928327
130.6,0.816949352862475
130.7,0.810110735395852
130.8,0.803340404487274
130.9,0.796637713616804
131,0.790002022726952
131.1,0.783432698164471
131.2,0.776929112622732
131.3,0.77049064508468
131.4,0.764116680766363
131.5,0.757806611061036
131.6,0.751559833483829
131.7,0.74537575161699
131.8,0.739253775055674
131.9,0.733193319354303
132,0.727193805973475
132.1,0.721254662227424
132.2,0.715375321232028
132.3,0.709555221853365
132.4,0.703793808656801
132.5,0.698090531856632
132.6,0.692444847266242
132.7,0.686856216248808
132.8,0.681324105668525
132.9,0.675847987842362
133,0.670427340492337
133.1,0.665061646698316
133.2,0.659750394851323
133.3,0.654493078607373
133.4,0.649289196841809
133.5,0.64413825360415
133.6,0.639039758073451
133.7,0.633993224514157
133.8,0.628998172232468
133.9,0.624054125533193
134,0.619160613677113
134.1,0.614317170838824
134.2,0.609523336065085
134.3,0.604778653233646
134.4,0.600082671012571
134.5,0.595434942820039
134.6,0.590835026784636
134.7,0.586282485706125
134.8,0.581776887016694
134.9,0.577317802742687
135,0.572904809466808
135.1,0.568537488290798
135.2,0.56421542479859
135.3,0.559938209019932
135.4,0.555705435394481
135.5,0.551516702736366
135.6,0.547371614199217
135.7,0.543269777241666
135.8,0.539210803593306
135.9,0.535194309221116
136,0.531219914296356
136.1,0.527287243161916
136.2,0.523395924300129
136.3,0.519545590301051
136.4,0.515735877831191
136.5,0.511966427602712
136.6,0.508236884343084
136.7,0.504546896765199
136.8,0.500896117537947
136.9,0.497284203257246
137,0.493710814417539
137.1,0.490175615383743
137.2,0.48667827436366
137.3,0.48321846338085
137.4,0.479795858247963
137.5,0.47641013854053
137.6,0.473060987571219
137.7,0.469748092364551
137.8,0.46647114363208
137.9,0.46322983574804
138,0.460023866725453
138.1,0.45685293819271
138.2,0.453716755370615
138.3,0.450615027049901
138.4,0.447547465569223
138.5,0.444513786793617
138.6,0.441513710093439
138.7,0.438546958323783
138.8,0.43561325780438
138.9,0.432712338299977
139,0.429843933001203
139.1,0.427007778505927
139.2,0.424203614801107
139.3,0.421431185245128
139.4,0.418690236550647
139.5,0.415980518767937
139.6,0.413301785268737
139.7,0.41065379273061
139.8,0.40803630112182
139.9,0.405449073686727
140,0.402891876931701
140.1,0.400364480611569
140.2,0.397866657716596
140.3,0.395398184460004
140.4,0.392958840266034
140.5,0.39054840775856
140.6,0.388166672750265
140.7,0.385813424232369
140.8,0.38348845436494
140.9,0.38119155846777
141,0.378922535011846
141.1,0.376681185611408
141.2,0.374467315016603
141.3,0.372280731106757
141.4,0.370121244884256
141.5,0.367988670469054
141.6,0.365882825093821
141.7,0.363803529099728
141.8,0.361750605932896
141.9,0.3597238821415
142,0.35772318737356
142.1,0.355748354375409
142.2,0.353799218990871
142.3,0.351875620161138
142.4,0.349977399925383
142.5,0.348104403422104
142.6,0.346256478891214
142.7,0.34443347767691
142.8,0.342635254231304
142.9,0.340861666118862
143,0.339112574021647
143.1,0.33738784174539
143.2,0.335687336226405
143.3,0.334010927539363
143.4,0.332358488905948
143.5,0.330729896704411
143.6,0.329125030480039
143.7,0.327543772956565
143.8,0.325986010048533
143.9,0.324451630874649
144,0.322940527772132
144.1,0.321452596312092
144.2,0.319987735315955
144.3,0.318545846872974
144.4,0.317126836358833
144.5,0.31573061245538
144.6,0.314357087171523
144.7,0.313006175865306
144.8,0.311677797267204
144.9,0.310371873504662
145,0.309088330127917
145.1,0.307827096137127
145.2,0.306588104010852
145.3,0.305371289735913
145.4,0.304176592838678
145.5,0.303003956417798
145.6,0.301853327178447
145.7,0.300724655468098
145.8,0.299617895313887
145.9,0.298533004461595
146,0.297469944416315
146.1,0.296428680484828
146.2,0.295409181819756
146.3,0.294411421465533
146.4,0.293435376406257
146.5,0.292481027615464
146.6,0.291548360107891
146.7,0.290637362993293
146.8,0.289748029532357
146.9,0.288880357194793
147,0.288034347719665
147.1,0.287210007178027
147.2,0.286407346037932
147.3,0.285626379231902
147.4,0.284867126226917
147.5,0.28412961109702
147.6,0.283413862598607
147.7,0.282719914248496
147.8,0.28204780440486
147.9,0.281397576351115
148,0.280769278382869
148.1,0.280162963898017
148.2,0.279578691490089
148.3,0.279016525044973
148.4,0.278476533841102
148.5,0.277958792653233
148.6,0.277463381859945
148.7,0.276990387554955
148.8,0.276539901662422
148.9,0.276112022056328
149,0.275706852684112
149.1,0.275324503694687
149.2,0.274965091570992
149.3,0.274628739267233
149.4,0.274315576350989
149.5,0.274025739150338
149.6,0.273759370906187
149.7,0.273516621929994
149.8,0.273297649767055
149.9,0.273102619365584
150,0.272931703251759
150.1,0.272785081710979
150.2,0.27266294297553
150.3,0.272565483418915
150.4,0.272492907757072
150.5,0.272445429256745
150.6,0.27242326995126
150.7,0.272426660863988
150.8,0.272455842239775
150.9,0.272511063784627
151,0.272592584913979
151.1,0.272700675009849
151.2,0.272835613687214
151.3,0.272997691069971
151.4,0.273187208076831
151.5,0.273404476717525
151.6,0.273649820399726
151.7,0.27392357424709
151.8,0.274226085428842
151.9,0.274557713501364
152,0.274918830762237
152.1,0.275309822617231
152.2,0.275731087960746
152.3,0.276183039570237
152.4,0.276666104515161
152.5,0.277180724581032
152.6,0.277727356709186
152.7,0.278306473452863
152.8,0.278918563450279
152.9,0.27956413191536
153,0.280243701146849
153.1,0.280957811056525
153.2,0.281707019717328
153.3,0.282491903932166
153.4,0.283313059824286
153.5,0.284171103450062
153.6,0.285066671435149
153.7,0.286000421634941
153.8,0.286973033820363
153.9,0.287985210390031
154,0.289037677109901
154.1,0.290131183881532
154.2,0.291266505540186
154.3,0.292444442684016
154.4,0.29366582253565
154.5,0.294931499837552
154.6,0.296242357782602
154.7,0.297599308981386
154.8,0.299003296467783
154.9,0.300455294744484
155,0.30195631087018
155.1,0.303507385590206
155.2,0.305109594512536
155.3,0.306764049331104
155.4,0.308471899098523
155.5,0.310234331550352
155.6,0.312052574483197
155.7,0.313927897189006
155.8,0.315861611948052
155.9,0.3178550755832
156,0.319909691078196
156.1,0.322026909262827
156.2,0.324208230567954
156.3,0.326455206853544
156.4,0.328769443313002
156.5,0.331152600457238
156.6,0.33360639618209
156.7,0.336132607922871
156.8,0.338733074900033
156.9,0.341409700460085
157,0.34416445451614
157.1,0.346999376092656
157.2,0.349916575979171
157.3,0.352918239498062
157.4,0.356006629391589
157.5,0.359184088833771
157.6,0.362453044572881
157.7,0.36581601021065
157.8,0.369275589624563
157.9,0.372834480539927
158,0.376495478258753
158.1,0.380261479552802
158.2,0.384135486728519
158.3,0.38812061187198
158.4,0.392220081282327
158.5,0.396437240102635
158.6,0.400775557157545
158.7,0.405238630007501
158.8,0.409830190229867
158.9,0.414554108937733
159,0.419414402547734
159.1,0.424415238808765
159.2,0.429560943104048
159.3,0.434856005039612
159.4,0.440305085332899
159.5,0.445913023015845
159.6,0.451684842967501
159.7,0.457625763791979
159.8,0.463741206058256
159.9,0.470036800919173
160,0.476518399127798
160.1,0.483192080470148
160.2,0.490064163634212
160.3,0.497141216536118
160.4,0.504430067125264
160.5,0.511937814691262
160.6,0.519671841696571
160.7,0.527639826159806
160.8,0.535849754615825
160.9,0.544309935679877
161,0.553029014244287
161.1,0.562015986337429
161.2,0.571280214675984
161.3,0.580831444942853
161.4,0.590679822824396
161.5,0.600835911842108
161.6,0.61131071201524
161.7,0.622115679392301
161.8,0.633262746490897
161.9,0.64476434368679
162,0.656633421594603
162.1,0.668883474484067
162.2,0.681528564777222
162.3,0.694583348673444
162.4,0.708063102950658
162.5,0.721983752992479
162.6,0.736361902092406
162.7,0.751214862087484
162.8,0.766560685375045
162.9,0.782418198367238
163,0.798807036438986
163.1,0.815747680425812
163.2,0.833261494728558
163.3,0.851370767082338
163.4,0.87009875004718
163.5,0.889469704277517
163.6,0.909508943627074
163.7,0.930242882144646
163.8,0.951699083014672
163.9,0.973906309494416
164,0.996894577896754
164.1,1.02069521266408
164.2,1.04534090357452
164.3,1.07086576511618
164.4,1.09730539805922
164.5,1.1246969532474
164.6,1.15307919762245
164.7,1.18249258248392
164.8,1.21297931397516
164.9,1.24458342577241
165,1.27735085393776
165.1,1.3113295138788
165.2,1.34656937933694
165.3,1.38312256330297
165.4,1.4210434007318
165.5,1.46038853289877
165.6,1.50121699320613
165.7,1.543590294211
165.8,1.58757251560451
165.9,1.63323039282503
166,1.68063340593731
166.1,1.7298538683522
166.2,1.78096701489901
166.3,1.83405108869344
166.4,1.88918742616877
166.5,1.94646053955499
166.6,2.00595819600111
166.7,2.06777149243795
166.8,2.13199492517338
166.9,2.19872645309814
167,2.26806755325851
167.1,2.3401232674214
167.2,2.41500223811909
167.3,2.49281673251384
167.4,2.57368265226822
167.5,2.65771952744573
167.6,2.74505049229858
167.7,2.83580224062691
167.8,2.93010495821793
167.9,3.02809222969583
168,3.12990091693642
168.1,3.23567100602787
168.2,3.34554541959237
168.3,3.45966979112901
168.4,3.57819219789879
168.5,3.70126284875443
168.6,3.82903372322677
168.7,3.96165815812241
168.8,4.09929037787187
168.9,4.242084964902
169,4.39019626640011
169.1,4.54377773399959
169.2,4.7029811931586
169.3,4.86795603933435
169.4,5.03884835848809
169.5,5.21579996999893
169.6,5.39894739073049
169.7,5.58842071979102
169.8,5.78434244446466
169.9,5.98682616887468
170,6.19597526817348
170.1,6.41188147244002
170.2,6.63462338599977
170.3,6.86426494955981
170.4,7.10085385435778
170.5,7.34441991944191
170.6,7.59497344520409
170.7,7.85250355834754
170.8,8.116976565546
170.9,8.38833433509532
171,8.66649272781689
171.1,8.95134010028502
171.2,9.24273590504932
171.3,9.54050941383809
171.4,9.84445859068491
171.5,10.1543491424438
171.6,10.4699137741758
171.7,10.7908516763373
171.8,11.1168282695136
171.9,11.4474752305878
172,11.7823908216663
172.1,12.1211405398123
172.2,12.4632581016566
172.3,12.8082467723215
172.4,13.1555810428527
172.5,13.5047086546151
172.6,13.8550529629765
172.7,14.2060156262254
172.8,14.556979599211
172.9,14.9073124048217
173,15.2563696503347
173.1,15.6034987500491
173.2,15.9480428106496
173.3,16.2893446316061
173.4,16.6267507697404
173.5,16.959615615009
173.6,17.2873054236433
173.7,17.6092022550998
173.8,17.9247077608059
173.9,18.2332467754103
174,18.5342706650628
174.1,18.8272603920624
174.2,19.1117292608491
174.3,19.3872253166187
174.4,19.6533333746027
174.5,19.9096766650807
174.6,20.1559180862754
174.7,20.3917610642219
174.8,20.6169500253267
174.9,20.8312704934709
175,21.0345488290394
175.1,21.2266516320683
175.2,21.4074848357132
175.3,21.5769925194292
175.4,21.7351554735839
175.5,21.8819895487322
175.6,22.0175438234954
175.7,22.1418986249643
175.8,22.255163434875
175.9,22.3574747135519
176,22.448993671888
176.1,22.5299040195178
176.2,22.6004097149357
176.3,22.6607327407068
176.4,22.7111109241957
176.5,22.7517958214733
176.6,22.7830506793215
176.7,22.8051484875901
176.8,22.8183701316251
176.9,22.8230026521081
177,22.8193376174518
177.1,22.8076696119134
177.2,22.7882948408054
177.3,22.7615098526298
177.4,22.7276103766137
177.5,22.6868902729874
177.6,22.6396405924043
177.7,22.5861487401444
177.8,22.5266977401537
177.9,22.4615655935339
178,22.3910247257979
178.1,22.3153415170219
178.2,22.2347759089515
178.3,22.1495810831247
178.4,22.0600032041614
178.5,21.9662812225149
178.6,21.8686467311686
178.7,21.767323871
178.8,21.662529279784
178.9,21.5544720800945
179,21.4433539016477
179.1,21.3293689339321
179.2,21.2127040052675
179.3,21.0935386847304
179.4,20.9720454036735
179.5,20.8483895938453
179.6,20.7227298393873
179.7,20.5952180402386
179.8,20.4659995847219
179.9,20.3352135293134
180,20.2029927838079
180.1,20.0694643002928
180.2,19.9347492645235
180.3,19.7989632884644
180.4,19.6622166029125
180.5,19.5246142492621
180.6,19.386256269598
180.7,19.2472378944214
180.8,19.1076497274164
180.9,18.9675779267626
181,18.82710438258
181.1,18.6863068901733
181.2,18.5452593188055
181.3,18.4040317757937
181.4,18.2626907657716
181.5,18.1212993450096
181.6,17.979917270724
181.7,17.8386011453436
181.8,17.6974045557296
181.9,17.5563782073745
182,17.4155700536256
182.1,17.2750254199994
182.2,17.1347871236683
182.3,16.9948955882148
182.4,16.8553889537587
182.5,16.7163031825732
182.6,16.5776721603098
182.7,16.4395277929596
182.8,16.3019000996822
182.9,16.1648173016345
183,16.0283059069335
183.1,15.8923907918897
183.2,15.7570952786444
183.3,15.6224412093452
183.4,15.4884490169928
183.5,15.3551377930868
183.6,15.2225253522015
183.7,15.0906282936135
183.8,14.9594620601055
183.9,14.829040994063
184,14.6993783909803
184.1,14.5704865504868
184.2,14.4423768250023
184.3,14.3150596661247
184.4,14.1885446688521
184.5,14.0628406137351
184.6,13.9379555070534
184.7,13.8138966191066
184.8,13.6906705207048
184.9,13.5682831179423
185,13.4467396853331
185.1,13.3260448973853
185.2,13.2062028586858
185.3,13.0872171325661
185.4,12.9690907684146
185.5,12.8518263277002
185.6,12.7354259087675
185.7,12.6198911704607
185.8,12.5052233546335
185.9,12.3914233075961
186,12.2784915005504
186.1,12.1664280490619
186.2,12.0552327316131
186.3,11.944905007283
186.4,11.8354440325935
186.5,11.7268486775633
186.6,11.6191175410056
186.7,11.5122489651076
186.8,11.4062410493235
186.9,11.3010916636159
187,11.196798461075
187.1,11.0933588899461
187.2,10.9907702050931
187.3,10.8890294789242
187.4,10.7881336118065
187.5,10.6880793419925
187.6,10.5888632550825
187.7,10.4904817930435
187.8,10.3929312628077
187.9,10.2962078444674
188,10.2003075990881
188.1,10.1052264761561
188.2,10.0109603206778
188.3,9.91750487994798
188.4,9.82485581000107
188.5,9.73300868176151
188.6,9.64195898690634
188.7,9.55170214345378
188.8,9.46223350109038
188.9,9.37354834624883
189,9.28564190694798
189.1,9.19850935740603
189.2,9.11214582243726
189.3,9.02654638164236
189.4,8.94170607340169
189.5,8.85761989868056
189.6,8.77428282465514
189.7,8.69168978816708
189.8,8.60983569901466
189.9,8.52871544308801
190,8.44832388535523
190.1,8.36865587270641
190.2,8.28970623666178
190.3,8.21146979595016
190.4,8.13394135896359
190.5,8.05711572609369
190.6,7.98098769195491
190.7,7.9055520475
190.8,7.83080358203222
190.9,7.75673708511914
191,7.68334734841219
191.1,7.61062916737635
191.2,7.53857734293385
191.3,7.46718668302567
191.4,7.39645200409456
191.5,7.32636813249302
191.6,7.2569299058195
191.7,7.18813217418601
191.8,7.11996980142022
191.9,7.05243766620483
192,6.985530663157
192.1,6.9192437038505
192.2,6.85357171778307
192.3,6.78850965329137
192.4,6.72405247841577
192.5,6.66019518171736
192.6,6.59693277304897
192.7,6.53426028428249
192.8,6.47217276999419
192.9,6.41066530811004
193,6.34973300051259
193.1,6.28937097361125
193.2,6.22957437887747
193.3,6.17033839334638
193.4,6.11165822008634
193.5,6.05352908863781
193.6,5.99594625542286
193.7,5.93890500412665
193.8,5.88240064605199
193.9,5.82642852044828
194,5.7709839948159
194.1,5.71606246518712
194.2,5.66165935638453
194.3,5.607770122258
194.4,5.5543902459012
194.5,5.50151523984838
194.6,5.44914064625249
194.7,5.39726203704529
194.8,5.34587501408041
194.9,5.29497520925992
195,5.24455828464538
195.1,5.19461993255382
195.2,5.14515587563951
195.3,5.09616186696204
195.4,5.04763369004141
195.5,4.99956715890061
195.6,4.9519581180964
195.7,4.90480244273871
195.8,4.85809603849918
195.9,4.81183484160942
196,4.76601481884945
196.1,4.72063196752664
196.2,4.67568231544582
196.3,4.63116192087073
196.4,4.58706687247743
196.5,4.54339328929992
196.6,4.50013732066839
196.7,4.45729514614041
196.8,4.41486297542551
196.9,4.37283704830335
197,4.33121363453583
197.1,4.28998903377353
197.2,4.24915957545659
197.3,4.20872161871054
197.4,4.16867155223709
197.5,4.12900579420034
197.6,4.08972079210858
197.7,4.05081302269184
197.8,4.01227899177556
197.9,3.9741152341505
198,3.93631831343907
198.1,3.89888482195842
198.2,3.8618113805803
198.3,3.82509463858797
198.4,3.7887312735304
198.5,3.75271799107378
198.6,3.71705152485059
198.7,3.68172863630638
198.8,3.64674611454438
198.9,3.61210077616815
199,3.57778946512231
199.1,3.54380905253152
199.2,3.51015643653789
199.3,3.47682854213688
199.4,3.4438223210118
199.5,3.41113475136703
199.6,3.37876283776018
199.7,3.34670361093304
199.8,3.31495412764168
199.9,3.28351147048565
